<<<<<<< HEAD
datetime,date,hour,day_of_week,is_weekend,is_lunch_hour,temperature,weather,customer_load
2025-09-22 19:00:00,2025-09-22,19,0,0,0,34.0,rainy,304
2025-09-23 07:00:00,2025-09-23,7,1,0,0,34.1,sunny,193
2025-09-23 08:00:00,2025-09-23,8,1,0,0,40.5,sunny,258
2025-09-23 09:00:00,2025-09-23,9,1,0,0,37.8,sunny,266
2025-09-23 10:00:00,2025-09-23,10,1,0,0,41.9,sunny,161
2025-09-23 11:00:00,2025-09-23,11,1,0,1,39.0,sunny,358
2025-09-23 12:00:00,2025-09-23,12,1,0,1,41.9,sunny,389
2025-09-23 13:00:00,2025-09-23,13,1,0,1,42.6,sunny,390
2025-09-23 14:00:00,2025-09-23,14,1,0,1,36.1,sunny,375
2025-09-23 15:00:00,2025-09-23,15,1,0,0,36.4,sunny,159
2025-09-23 16:00:00,2025-09-23,16,1,0,0,37.8,sunny,186
2025-09-23 17:00:00,2025-09-23,17,1,0,0,34.5,sunny,183
2025-09-23 18:00:00,2025-09-23,18,1,0,0,35.4,sunny,322
2025-09-23 19:00:00,2025-09-23,19,1,0,0,33.3,sunny,230
2025-09-24 07:00:00,2025-09-24,7,2,0,0,36.5,rainy,334
2025-09-24 08:00:00,2025-09-24,8,2,0,0,38.5,rainy,324
2025-09-24 09:00:00,2025-09-24,9,2,0,0,36.9,rainy,329
2025-09-24 10:00:00,2025-09-24,10,2,0,0,43.1,rainy,266
2025-09-24 11:00:00,2025-09-24,11,2,0,1,43.0,rainy,429
2025-09-24 12:00:00,2025-09-24,12,2,0,1,38.0,rainy,437
2025-09-24 13:00:00,2025-09-24,13,2,0,1,39.9,rainy,461
2025-09-24 14:00:00,2025-09-24,14,2,0,1,35.9,rainy,470
2025-09-24 15:00:00,2025-09-24,15,2,0,0,38.2,rainy,231
2025-09-24 16:00:00,2025-09-24,16,2,0,0,35.5,rainy,206
2025-09-24 17:00:00,2025-09-24,17,2,0,0,37.9,rainy,341
2025-09-24 18:00:00,2025-09-24,18,2,0,0,32.4,rainy,274
2025-09-24 19:00:00,2025-09-24,19,2,0,0,33.0,rainy,333
2025-09-25 07:00:00,2025-09-25,7,3,0,0,34.0,sunny,207
2025-09-25 08:00:00,2025-09-25,8,3,0,0,37.4,sunny,223
2025-09-25 09:00:00,2025-09-25,9,3,0,0,40.1,sunny,246
2025-09-25 10:00:00,2025-09-25,10,3,0,0,41.4,sunny,133
2025-09-25 11:00:00,2025-09-25,11,3,0,1,37.7,sunny,380
2025-09-25 12:00:00,2025-09-25,12,3,0,1,38.3,sunny,366
2025-09-25 13:00:00,2025-09-25,13,3,0,1,39.8,sunny,373
2025-09-25 14:00:00,2025-09-25,14,3,0,1,37.9,sunny,372
2025-09-25 15:00:00,2025-09-25,15,3,0,0,36.9,sunny,183
2025-09-25 16:00:00,2025-09-25,16,3,0,0,37.2,sunny,173
2025-09-25 17:00:00,2025-09-25,17,3,0,0,41.4,sunny,247
2025-09-25 18:00:00,2025-09-25,18,3,0,0,37.7,sunny,216
2025-09-25 19:00:00,2025-09-25,19,3,0,0,29.5,sunny,205
2025-09-26 07:00:00,2025-09-26,7,4,0,0,35.5,cloudy,272
2025-09-26 08:00:00,2025-09-26,8,4,0,0,34.5,cloudy,224
2025-09-26 09:00:00,2025-09-26,9,4,0,0,36.2,cloudy,315
2025-09-26 10:00:00,2025-09-26,10,4,0,0,41.0,cloudy,225
2025-09-26 11:00:00,2025-09-26,11,4,0,1,41.1,cloudy,377
2025-09-26 12:00:00,2025-09-26,12,4,0,1,38.8,cloudy,409
2025-09-26 13:00:00,2025-09-26,13,4,0,1,37.2,cloudy,414
2025-09-26 14:00:00,2025-09-26,14,4,0,1,38.7,cloudy,392
2025-09-26 15:00:00,2025-09-26,15,4,0,0,39.8,cloudy,208
2025-09-26 16:00:00,2025-09-26,16,4,0,0,36.6,cloudy,223
2025-09-26 17:00:00,2025-09-26,17,4,0,0,34.0,cloudy,272
2025-09-26 18:00:00,2025-09-26,18,4,0,0,36.0,cloudy,293
2025-09-26 19:00:00,2025-09-26,19,4,0,0,34.2,cloudy,234
2025-09-27 07:00:00,2025-09-27,7,5,1,0,33.5,sunny,93
2025-09-27 08:00:00,2025-09-27,8,5,1,0,39.8,sunny,114
2025-09-27 09:00:00,2025-09-27,9,5,1,0,39.8,sunny,121
2025-09-27 10:00:00,2025-09-27,10,5,1,0,41.5,sunny,26
2025-09-27 11:00:00,2025-09-27,11,5,1,1,36.0,sunny,259
2025-09-27 12:00:00,2025-09-27,12,5,1,1,41.6,sunny,269
2025-09-27 13:00:00,2025-09-27,13,5,1,1,38.9,sunny,296
2025-09-27 14:00:00,2025-09-27,14,5,1,1,43.3,sunny,283
2025-09-27 15:00:00,2025-09-27,15,5,1,0,37.0,sunny,61
2025-09-27 16:00:00,2025-09-27,16,5,1,0,34.6,sunny,32
2025-09-27 17:00:00,2025-09-27,17,5,1,0,32.7,sunny,141
2025-09-27 18:00:00,2025-09-27,18,5,1,0,38.7,sunny,184
2025-09-27 19:00:00,2025-09-27,19,5,1,0,32.5,sunny,140
2025-09-28 07:00:00,2025-09-28,7,6,1,0,36.3,sunny,169
2025-09-28 08:00:00,2025-09-28,8,6,1,0,40.3,sunny,170
2025-09-28 09:00:00,2025-09-28,9,6,1,0,34.4,sunny,84
2025-09-28 10:00:00,2025-09-28,10,6,1,0,37.6,sunny,70
2025-09-28 11:00:00,2025-09-28,11,6,1,1,40.4,sunny,255
2025-09-28 12:00:00,2025-09-28,12,6,1,1,39.9,sunny,254
2025-09-28 13:00:00,2025-09-28,13,6,1,1,38.1,sunny,241
2025-09-28 14:00:00,2025-09-28,14,6,1,1,37.0,sunny,242
2025-09-28 15:00:00,2025-09-28,15,6,1,0,36.1,sunny,91
2025-09-28 16:00:00,2025-09-28,16,6,1,0,35.1,sunny,122
2025-09-28 17:00:00,2025-09-28,17,6,1,0,36.8,sunny,173
2025-09-28 18:00:00,2025-09-28,18,6,1,0,32.8,sunny,144
2025-09-28 19:00:00,2025-09-28,19,6,1,0,32.1,sunny,132
2025-09-29 07:00:00,2025-09-29,7,0,0,0,32.2,sunny,229
2025-09-29 08:00:00,2025-09-29,8,0,0,0,36.1,sunny,254
2025-09-29 09:00:00,2025-09-29,9,0,0,0,38.2,sunny,243
2025-09-29 10:00:00,2025-09-29,10,0,0,0,42.6,sunny,169
2025-09-29 11:00:00,2025-09-29,11,0,0,1,36.0,sunny,361
2025-09-29 12:00:00,2025-09-29,12,0,0,1,40.3,sunny,380
2025-09-29 13:00:00,2025-09-29,13,0,0,1,36.9,sunny,388
2025-09-29 14:00:00,2025-09-29,14,0,0,1,35.1,sunny,392
2025-09-29 15:00:00,2025-09-29,15,0,0,0,35.2,sunny,165
2025-09-29 16:00:00,2025-09-29,16,0,0,0,38.9,sunny,172
2025-09-29 17:00:00,2025-09-29,17,0,0,0,37.2,sunny,282
2025-09-29 18:00:00,2025-09-29,18,0,0,0,36.8,sunny,291
2025-09-29 19:00:00,2025-09-29,19,0,0,0,32.1,sunny,242
2025-09-30 07:00:00,2025-09-30,7,1,0,0,36.1,sunny,254
2025-09-30 08:00:00,2025-09-30,8,1,0,0,37.0,sunny,224
2025-09-30 09:00:00,2025-09-30,9,1,0,0,35.4,sunny,271
2025-09-30 10:00:00,2025-09-30,10,1,0,0,38.2,sunny,183
2025-09-30 11:00:00,2025-09-30,11,1,0,1,38.9,sunny,370
2025-09-30 12:00:00,2025-09-30,12,1,0,1,40.9,sunny,359
2025-09-30 13:00:00,2025-09-30,13,1,0,1,39.0,sunny,360
2025-09-30 14:00:00,2025-09-30,14,1,0,1,37.4,sunny,363
2025-09-30 15:00:00,2025-09-30,15,1,0,0,38.0,sunny,160
2025-09-30 16:00:00,2025-09-30,16,1,0,0,39.0,sunny,152
2025-09-30 17:00:00,2025-09-30,17,1,0,0,34.9,sunny,221
2025-09-30 18:00:00,2025-09-30,18,1,0,0,36.9,sunny,273
2025-09-30 19:00:00,2025-09-30,19,1,0,0,34.8,sunny,200
2025-10-01 07:00:00,2025-10-01,7,2,0,0,32.3,rainy,291
2025-10-01 08:00:00,2025-10-01,8,2,0,0,37.6,rainy,320
2025-10-01 09:00:00,2025-10-01,9,2,0,0,39.6,rainy,306
2025-10-01 10:00:00,2025-10-01,10,2,0,0,37.0,rainy,190
2025-10-01 11:00:00,2025-10-01,11,2,0,1,40.3,rainy,446
2025-10-01 12:00:00,2025-10-01,12,2,0,1,35.3,rainy,404
2025-10-01 13:00:00,2025-10-01,13,2,0,1,36.7,rainy,455
2025-10-01 14:00:00,2025-10-01,14,2,0,1,37.4,rainy,423
2025-10-01 15:00:00,2025-10-01,15,2,0,0,35.2,rainy,218
2025-10-01 16:00:00,2025-10-01,16,2,0,0,32.3,rainy,175
2025-10-01 17:00:00,2025-10-01,17,2,0,0,32.8,rainy,313
2025-10-01 18:00:00,2025-10-01,18,2,0,0,33.3,rainy,283
2025-10-01 19:00:00,2025-10-01,19,2,0,0,37.0,rainy,326
2025-10-02 07:00:00,2025-10-02,7,3,0,0,34.9,sunny,219
2025-10-02 08:00:00,2025-10-02,8,3,0,0,36.4,sunny,299
2025-10-02 09:00:00,2025-10-02,9,3,0,0,35.6,sunny,239
2025-10-02 10:00:00,2025-10-02,10,3,0,0,36.4,sunny,158
2025-10-02 11:00:00,2025-10-02,11,3,0,1,36.8,sunny,393
2025-10-02 12:00:00,2025-10-02,12,3,0,1,41.1,sunny,358
2025-10-02 13:00:00,2025-10-02,13,3,0,1,36.5,sunny,379
2025-10-02 14:00:00,2025-10-02,14,3,0,1,36.5,sunny,382
2025-10-02 15:00:00,2025-10-02,15,3,0,0,37.2,sunny,139
2025-10-02 16:00:00,2025-10-02,16,3,0,0,38.9,sunny,205
2025-10-02 17:00:00,2025-10-02,17,3,0,0,33.4,sunny,222
2025-10-02 18:00:00,2025-10-02,18,3,0,0,33.9,sunny,236
2025-10-02 19:00:00,2025-10-02,19,3,0,0,33.3,sunny,270
2025-10-03 07:00:00,2025-10-03,7,4,0,0,30.7,sunny,184
2025-10-03 08:00:00,2025-10-03,8,4,0,0,37.1,sunny,230
2025-10-03 09:00:00,2025-10-03,9,4,0,0,34.7,sunny,209
2025-10-03 10:00:00,2025-10-03,10,4,0,0,38.6,sunny,148
2025-10-03 11:00:00,2025-10-03,11,4,0,1,30.7,sunny,312
2025-10-03 12:00:00,2025-10-03,12,4,0,1,40.3,sunny,376
2025-10-03 13:00:00,2025-10-03,13,4,0,1,40.4,sunny,347
2025-10-03 14:00:00,2025-10-03,14,4,0,1,33.9,sunny,339
2025-10-03 15:00:00,2025-10-03,15,4,0,0,36.9,sunny,176
2025-10-03 16:00:00,2025-10-03,16,4,0,0,37.2,sunny,178
2025-10-03 17:00:00,2025-10-03,17,4,0,0,35.0,sunny,244
2025-10-03 18:00:00,2025-10-03,18,4,0,0,33.9,sunny,247
2025-10-03 19:00:00,2025-10-03,19,4,0,0,33.6,sunny,260
2025-10-04 07:00:00,2025-10-04,7,5,1,0,33.4,cloudy,142
2025-10-04 08:00:00,2025-10-04,8,5,1,0,37.3,cloudy,163
2025-10-04 09:00:00,2025-10-04,9,5,1,0,36.7,cloudy,172
2025-10-04 10:00:00,2025-10-04,10,5,1,0,36.8,cloudy,125
2025-10-04 11:00:00,2025-10-04,11,5,1,1,37.6,cloudy,300
2025-10-04 12:00:00,2025-10-04,12,5,1,1,34.7,cloudy,274
2025-10-04 13:00:00,2025-10-04,13,5,1,1,38.6,cloudy,343
2025-10-04 14:00:00,2025-10-04,14,5,1,1,36.1,cloudy,304
2025-10-04 15:00:00,2025-10-04,15,5,1,0,36.5,cloudy,131
2025-10-04 16:00:00,2025-10-04,16,5,1,0,34.7,cloudy,65
2025-10-04 17:00:00,2025-10-04,17,5,1,0,34.9,cloudy,163
2025-10-04 18:00:00,2025-10-04,18,5,1,0,31.5,cloudy,163
2025-10-04 19:00:00,2025-10-04,19,5,1,0,33.3,cloudy,139
2025-10-05 07:00:00,2025-10-05,7,6,1,0,29.6,sunny,129
2025-10-05 08:00:00,2025-10-05,8,6,1,0,33.5,sunny,112
2025-10-05 09:00:00,2025-10-05,9,6,1,0,36.2,sunny,139
2025-10-05 10:00:00,2025-10-05,10,6,1,0,36.0,sunny,29
2025-10-05 11:00:00,2025-10-05,11,6,1,1,38.2,sunny,291
2025-10-05 12:00:00,2025-10-05,12,6,1,1,33.5,sunny,221
2025-10-05 13:00:00,2025-10-05,13,6,1,1,34.3,sunny,226
2025-10-05 14:00:00,2025-10-05,14,6,1,1,37.6,sunny,289
2025-10-05 15:00:00,2025-10-05,15,6,1,0,37.7,sunny,96
2025-10-05 16:00:00,2025-10-05,16,6,1,0,34.0,sunny,10
2025-10-05 17:00:00,2025-10-05,17,6,1,0,33.0,sunny,142
2025-10-05 18:00:00,2025-10-05,18,6,1,0,29.5,sunny,163
2025-10-05 19:00:00,2025-10-05,19,6,1,0,32.4,sunny,125
2025-10-06 07:00:00,2025-10-06,7,0,0,0,30.2,sunny,238
2025-10-06 08:00:00,2025-10-06,8,0,0,0,33.8,sunny,232
2025-10-06 09:00:00,2025-10-06,9,0,0,0,35.6,sunny,259
2025-10-06 10:00:00,2025-10-06,10,0,0,0,36.9,sunny,178
2025-10-06 11:00:00,2025-10-06,11,0,0,1,37.5,sunny,396
2025-10-06 12:00:00,2025-10-06,12,0,0,1,36.8,sunny,384
2025-10-06 13:00:00,2025-10-06,13,0,0,1,36.1,sunny,398
2025-10-06 14:00:00,2025-10-06,14,0,0,1,34.4,sunny,366
2025-10-06 15:00:00,2025-10-06,15,0,0,0,34.9,sunny,101
2025-10-06 16:00:00,2025-10-06,16,0,0,0,34.2,sunny,116
2025-10-06 17:00:00,2025-10-06,17,0,0,0,34.4,sunny,216
2025-10-06 18:00:00,2025-10-06,18,0,0,0,30.5,sunny,192
2025-10-06 19:00:00,2025-10-06,19,0,0,0,29.2,sunny,181
2025-10-07 07:00:00,2025-10-07,7,1,0,0,34.2,cloudy,218
2025-10-07 08:00:00,2025-10-07,8,1,0,0,34.1,cloudy,249
2025-10-07 09:00:00,2025-10-07,9,1,0,0,34.4,cloudy,228
2025-10-07 10:00:00,2025-10-07,10,1,0,0,34.7,cloudy,151
2025-10-07 11:00:00,2025-10-07,11,1,0,1,40.5,cloudy,399
2025-10-07 12:00:00,2025-10-07,12,1,0,1,36.9,cloudy,435
2025-10-07 13:00:00,2025-10-07,13,1,0,1,34.0,cloudy,360
2025-10-07 14:00:00,2025-10-07,14,1,0,1,34.7,cloudy,358
2025-10-07 15:00:00,2025-10-07,15,1,0,0,34.1,cloudy,145
2025-10-07 16:00:00,2025-10-07,16,1,0,0,33.8,cloudy,138
2025-10-07 17:00:00,2025-10-07,17,1,0,0,34.1,cloudy,272
2025-10-07 18:00:00,2025-10-07,18,1,0,0,29.9,cloudy,251
2025-10-07 19:00:00,2025-10-07,19,1,0,0,30.1,cloudy,244
2025-10-08 07:00:00,2025-10-08,7,2,0,0,31.7,cloudy,227
2025-10-08 08:00:00,2025-10-08,8,2,0,0,34.2,cloudy,247
2025-10-08 09:00:00,2025-10-08,9,2,0,0,35.6,cloudy,292
2025-10-08 10:00:00,2025-10-08,10,2,0,0,36.7,cloudy,189
2025-10-08 11:00:00,2025-10-08,11,2,0,1,37.8,cloudy,403
2025-10-08 12:00:00,2025-10-08,12,2,0,1,39.4,cloudy,386
2025-10-08 13:00:00,2025-10-08,13,2,0,1,38.6,cloudy,403
2025-10-08 14:00:00,2025-10-08,14,2,0,1,33.3,cloudy,350
2025-10-08 15:00:00,2025-10-08,15,2,0,0,33.2,cloudy,168
2025-10-08 16:00:00,2025-10-08,16,2,0,0,33.8,cloudy,148
2025-10-08 17:00:00,2025-10-08,17,2,0,0,31.5,cloudy,302
2025-10-08 18:00:00,2025-10-08,18,2,0,0,33.8,cloudy,268
2025-10-08 19:00:00,2025-10-08,19,2,0,0,29.1,cloudy,262
2025-10-09 07:00:00,2025-10-09,7,3,0,0,30.0,sunny,214
2025-10-09 08:00:00,2025-10-09,8,3,0,0,34.4,sunny,207
2025-10-09 09:00:00,2025-10-09,9,3,0,0,35.1,sunny,267
2025-10-09 10:00:00,2025-10-09,10,3,0,0,30.3,sunny,111
2025-10-09 11:00:00,2025-10-09,11,3,0,1,31.4,sunny,370
2025-10-09 12:00:00,2025-10-09,12,3,0,1,34.5,sunny,365
2025-10-09 13:00:00,2025-10-09,13,3,0,1,31.3,sunny,318
2025-10-09 14:00:00,2025-10-09,14,3,0,1,35.6,sunny,373
2025-10-09 15:00:00,2025-10-09,15,3,0,0,34.3,sunny,104
2025-10-09 16:00:00,2025-10-09,16,3,0,0,34.9,sunny,145
2025-10-09 17:00:00,2025-10-09,17,3,0,0,31.8,sunny,216
2025-10-09 18:00:00,2025-10-09,18,3,0,0,30.3,sunny,224
2025-10-09 19:00:00,2025-10-09,19,3,0,0,25.1,sunny,228
2025-10-10 07:00:00,2025-10-10,7,4,0,0,31.9,rainy,223
2025-10-10 08:00:00,2025-10-10,8,4,0,0,33.9,rainy,245
2025-10-10 09:00:00,2025-10-10,9,4,0,0,31.9,rainy,257
2025-10-10 10:00:00,2025-10-10,10,4,0,0,30.8,rainy,223
2025-10-10 11:00:00,2025-10-10,11,4,0,1,33.0,rainy,406
2025-10-10 12:00:00,2025-10-10,12,4,0,1,34.0,rainy,409
2025-10-10 13:00:00,2025-10-10,13,4,0,1,34.1,rainy,374
2025-10-10 14:00:00,2025-10-10,14,4,0,1,35.4,rainy,430
2025-10-10 15:00:00,2025-10-10,15,4,0,0,29.5,rainy,191
2025-10-10 16:00:00,2025-10-10,16,4,0,0,34.6,rainy,217
2025-10-10 17:00:00,2025-10-10,17,4,0,0,29.7,rainy,293
2025-10-10 18:00:00,2025-10-10,18,4,0,0,28.4,rainy,341
2025-10-10 19:00:00,2025-10-10,19,4,0,0,28.5,rainy,308
2025-10-11 07:00:00,2025-10-11,7,5,1,0,29.1,cloudy,147
2025-10-11 08:00:00,2025-10-11,8,5,1,0,30.3,cloudy,128
2025-10-11 09:00:00,2025-10-11,9,5,1,0,32.1,cloudy,126
2025-10-11 10:00:00,2025-10-11,10,5,1,0,32.5,cloudy,39
2025-10-11 11:00:00,2025-10-11,11,5,1,1,32.9,cloudy,268
2025-10-11 12:00:00,2025-10-11,12,5,1,1,32.2,cloudy,260
2025-10-11 13:00:00,2025-10-11,13,5,1,1,33.5,cloudy,269
2025-10-11 14:00:00,2025-10-11,14,5,1,1,32.5,cloudy,281
2025-10-11 15:00:00,2025-10-11,15,5,1,0,27.8,cloudy,118
2025-10-11 16:00:00,2025-10-11,16,5,1,0,29.2,cloudy,68
2025-10-11 17:00:00,2025-10-11,17,5,1,0,27.8,cloudy,172
2025-10-11 18:00:00,2025-10-11,18,5,1,0,29.0,cloudy,146
2025-10-11 19:00:00,2025-10-11,19,5,1,0,29.3,cloudy,156
2025-10-12 07:00:00,2025-10-12,7,6,1,0,30.8,sunny,119
2025-10-12 08:00:00,2025-10-12,8,6,1,0,30.6,sunny,117
2025-10-12 09:00:00,2025-10-12,9,6,1,0,36.1,sunny,148
2025-10-12 10:00:00,2025-10-12,10,6,1,0,32.5,sunny,51
2025-10-12 11:00:00,2025-10-12,11,6,1,1,34.8,sunny,253
2025-10-12 12:00:00,2025-10-12,12,6,1,1,34.0,sunny,207
2025-10-12 13:00:00,2025-10-12,13,6,1,1,35.9,sunny,247
2025-10-12 14:00:00,2025-10-12,14,6,1,1,32.7,sunny,214
2025-10-12 15:00:00,2025-10-12,15,6,1,0,31.2,sunny,36
2025-10-12 16:00:00,2025-10-12,16,6,1,0,30.9,sunny,38
2025-10-12 17:00:00,2025-10-12,17,6,1,0,32.3,sunny,139
2025-10-12 18:00:00,2025-10-12,18,6,1,0,27.3,sunny,149
2025-10-12 19:00:00,2025-10-12,19,6,1,0,28.8,sunny,105
2025-10-13 07:00:00,2025-10-13,7,0,0,0,29.8,rainy,292
2025-10-13 08:00:00,2025-10-13,8,0,0,0,32.2,rainy,274
2025-10-13 09:00:00,2025-10-13,9,0,0,0,30.9,rainy,259
2025-10-13 10:00:00,2025-10-13,10,0,0,0,28.9,rainy,167
2025-10-13 11:00:00,2025-10-13,11,0,0,1,30.1,rainy,431
2025-10-13 12:00:00,2025-10-13,12,0,0,1,29.0,rainy,393
2025-10-13 13:00:00,2025-10-13,13,0,0,1,29.3,rainy,387
2025-10-13 14:00:00,2025-10-13,14,0,0,1,31.7,rainy,385
2025-10-13 15:00:00,2025-10-13,15,0,0,0,32.8,rainy,230
2025-10-13 16:00:00,2025-10-13,16,0,0,0,25.1,rainy,186
2025-10-13 17:00:00,2025-10-13,17,0,0,0,28.5,rainy,322
2025-10-13 18:00:00,2025-10-13,18,0,0,0,26.2,rainy,299
2025-10-13 19:00:00,2025-10-13,19,0,0,0,23.5,rainy,269
2025-10-14 07:00:00,2025-10-14,7,1,0,0,29.7,sunny,258
2025-10-14 08:00:00,2025-10-14,8,1,0,0,31.7,sunny,221
2025-10-14 09:00:00,2025-10-14,9,1,0,0,31.1,sunny,227
2025-10-14 10:00:00,2025-10-14,10,1,0,0,32.2,sunny,135
2025-10-14 11:00:00,2025-10-14,11,1,0,1,31.4,sunny,328
2025-10-14 12:00:00,2025-10-14,12,1,0,1,29.9,sunny,324
2025-10-14 13:00:00,2025-10-14,13,1,0,1,27.8,sunny,328
2025-10-14 14:00:00,2025-10-14,14,1,0,1,28.7,sunny,307
2025-10-14 15:00:00,2025-10-14,15,1,0,0,30.3,sunny,157
2025-10-14 16:00:00,2025-10-14,16,1,0,0,30.7,sunny,98
2025-10-14 17:00:00,2025-10-14,17,1,0,0,25.7,sunny,248
2025-10-14 18:00:00,2025-10-14,18,1,0,0,24.4,sunny,225
2025-10-14 19:00:00,2025-10-14,19,1,0,0,26.2,sunny,210
2025-10-15 07:00:00,2025-10-15,7,2,0,0,30.7,sunny,214
2025-10-15 08:00:00,2025-10-15,8,2,0,0,28.5,sunny,191
2025-10-15 09:00:00,2025-10-15,9,2,0,0,32.0,sunny,208
2025-10-15 10:00:00,2025-10-15,10,2,0,0,28.9,sunny,131
2025-10-15 11:00:00,2025-10-15,11,2,0,1,31.5,sunny,332
2025-10-15 12:00:00,2025-10-15,12,2,0,1,33.1,sunny,337
2025-10-15 13:00:00,2025-10-15,13,2,0,1,30.0,sunny,338
2025-10-15 14:00:00,2025-10-15,14,2,0,1,31.0,sunny,304
2025-10-15 15:00:00,2025-10-15,15,2,0,0,31.5,sunny,123
2025-10-15 16:00:00,2025-10-15,16,2,0,0,27.6,sunny,145
2025-10-15 17:00:00,2025-10-15,17,2,0,0,28.5,sunny,215
2025-10-15 18:00:00,2025-10-15,18,2,0,0,27.3,sunny,218
2025-10-15 19:00:00,2025-10-15,19,2,0,0,28.0,sunny,213
2025-10-16 07:00:00,2025-10-16,7,3,0,0,24.6,sunny,252
2025-10-16 08:00:00,2025-10-16,8,3,0,0,25.1,sunny,216
2025-10-16 09:00:00,2025-10-16,9,3,0,0,29.8,sunny,218
2025-10-16 10:00:00,2025-10-16,10,3,0,0,29.0,sunny,127
2025-10-16 11:00:00,2025-10-16,11,3,0,1,29.9,sunny,327
2025-10-16 12:00:00,2025-10-16,12,3,0,1,31.9,sunny,374
2025-10-16 13:00:00,2025-10-16,13,3,0,1,28.7,sunny,302
2025-10-16 14:00:00,2025-10-16,14,3,0,1,29.2,sunny,381
2025-10-16 15:00:00,2025-10-16,15,3,0,0,26.9,sunny,162
2025-10-16 16:00:00,2025-10-16,16,3,0,0,30.9,sunny,118
2025-10-16 17:00:00,2025-10-16,17,3,0,0,27.4,sunny,262
2025-10-16 18:00:00,2025-10-16,18,3,0,0,24.2,sunny,225
2025-10-16 19:00:00,2025-10-16,19,3,0,0,22.5,sunny,209
2025-10-17 07:00:00,2025-10-17,7,4,0,0,24.4,sunny,206
2025-10-17 08:00:00,2025-10-17,8,4,0,0,25.3,sunny,210
2025-10-17 09:00:00,2025-10-17,9,4,0,0,26.6,sunny,224
2025-10-17 10:00:00,2025-10-17,10,4,0,0,30.7,sunny,132
2025-10-17 11:00:00,2025-10-17,11,4,0,1,30.1,sunny,372
2025-10-17 12:00:00,2025-10-17,12,4,0,1,27.0,sunny,305
2025-10-17 13:00:00,2025-10-17,13,4,0,1,30.5,sunny,368
2025-10-17 14:00:00,2025-10-17,14,4,0,1,28.1,sunny,364
2025-10-17 15:00:00,2025-10-17,15,4,0,0,28.0,sunny,116
2025-10-17 16:00:00,2025-10-17,16,4,0,0,24.8,sunny,142
2025-10-17 17:00:00,2025-10-17,17,4,0,0,23.8,sunny,231
2025-10-17 18:00:00,2025-10-17,18,4,0,0,27.5,sunny,223
2025-10-17 19:00:00,2025-10-17,19,4,0,0,25.6,sunny,205
2025-10-18 07:00:00,2025-10-18,7,5,1,0,22.7,cloudy,133
2025-10-18 08:00:00,2025-10-18,8,5,1,0,28.5,cloudy,142
2025-10-18 09:00:00,2025-10-18,9,5,1,0,31.8,cloudy,147
2025-10-18 10:00:00,2025-10-18,10,5,1,0,28.3,cloudy,53
2025-10-18 11:00:00,2025-10-18,11,5,1,1,28.7,cloudy,256
2025-10-18 12:00:00,2025-10-18,12,5,1,1,30.0,cloudy,279
2025-10-18 13:00:00,2025-10-18,13,5,1,1,26.9,cloudy,233
2025-10-18 14:00:00,2025-10-18,14,5,1,1,24.3,cloudy,270
2025-10-18 15:00:00,2025-10-18,15,5,1,0,24.9,cloudy,16
2025-10-18 16:00:00,2025-10-18,16,5,1,0,26.9,cloudy,109
2025-10-18 17:00:00,2025-10-18,17,5,1,0,24.9,cloudy,176
2025-10-18 18:00:00,2025-10-18,18,5,1,0,23.8,cloudy,158
2025-10-18 19:00:00,2025-10-18,19,5,1,0,24.2,cloudy,154
2025-10-19 07:00:00,2025-10-19,7,6,1,0,25.4,rainy,191
2025-10-19 08:00:00,2025-10-19,8,6,1,0,24.4,rainy,175
2025-10-19 09:00:00,2025-10-19,9,6,1,0,24.1,rainy,172
2025-10-19 10:00:00,2025-10-19,10,6,1,0,25.2,rainy,126
2025-10-19 11:00:00,2025-10-19,11,6,1,1,27.9,rainy,303
2025-10-19 12:00:00,2025-10-19,12,6,1,1,27.5,rainy,303
2025-10-19 13:00:00,2025-10-19,13,6,1,1,32.7,rainy,293
2025-10-19 14:00:00,2025-10-19,14,6,1,1,26.0,rainy,310
2025-10-19 15:00:00,2025-10-19,15,6,1,0,21.4,rainy,101
2025-10-19 16:00:00,2025-10-19,16,6,1,0,24.7,rainy,80
2025-10-19 17:00:00,2025-10-19,17,6,1,0,25.2,rainy,201
2025-10-19 18:00:00,2025-10-19,18,6,1,0,19.3,rainy,187
2025-10-19 19:00:00,2025-10-19,19,6,1,0,15.9,rainy,205
2025-10-20 07:00:00,2025-10-20,7,0,0,0,21.1,sunny,221
2025-10-20 08:00:00,2025-10-20,8,0,0,0,27.8,sunny,234
2025-10-20 09:00:00,2025-10-20,9,0,0,0,25.4,sunny,239
2025-10-20 10:00:00,2025-10-20,10,0,0,0,26.9,sunny,123
2025-10-20 11:00:00,2025-10-20,11,0,0,1,25.8,sunny,323
2025-10-20 12:00:00,2025-10-20,12,0,0,1,26.5,sunny,333
2025-10-20 13:00:00,2025-10-20,13,0,0,1,27.4,sunny,330
2025-10-20 14:00:00,2025-10-20,14,0,0,1,27.4,sunny,353
2025-10-20 15:00:00,2025-10-20,15,0,0,0,27.7,sunny,100
2025-10-20 16:00:00,2025-10-20,16,0,0,0,19.6,sunny,148
2025-10-20 17:00:00,2025-10-20,17,0,0,0,20.8,sunny,225
2025-10-20 18:00:00,2025-10-20,18,0,0,0,19.9,sunny,193
